Row ID,Order Date,Sales,Profit,Customer Name,Zip Code,Product Category
3781,6/25/2010,27875.54,-635.69,Seth Vernon,67801,Technology
3782,6/25/2010,2030.44,938.26,Seth Vernon,67801,Office Supplies
3783,6/25/2010,695.99,-157.44,Seth Vernon,67801,Office Supplies
3784,6/25/2010,48.84,-21.20,Seth Vernon,50265,Office Supplies
3785,3/28/2012,337.01,147.20,Tom Boeckenhauer,97405,Office Supplies
3786,3/28/2012,6093.24,1174.38,Tom Boeckenhauer,97405,Technology
3787,8/30/2012,603.35,142.98,Vicky Freymann,48307,Technology
3788,8/30/2012,770.53,30.17,Vicky Freymann,48066,Office Supplies
3789,4/28/2012,1984.61,585.03,Clytie Kelty,18103,Office Supplies
3790,12/30/2010,53.66,5.69,Anne Pryor,12180,Office Supplies
3791,7/5/2009,2232.15,-746.44,Fred Harton,80022,Office Supplies
3792,7/5/2009,7007.19,-274.95,Fred Harton,80022,Office Supplies
3793,12/31/2011,1339.25,142.51,Maria Bertelson,64118,Office Supplies
3794,11/22/2010,14240.76,3128.69,Patrick Bzostek,75109,Technology
3795,11/22/2010,167.41,-161.57,Patrick Bzostek,75109,Office Supplies
3796,3/15/2010,1612.93,321.25,Frank Carlisle,75601,Technology
3797,8/12/2012,152.44,-40.76,Nathan Mautz,35244,Office Supplies
3798,2/16/2011,223.74,39.63,Sanjit Chand,50322,Office Supplies
3799,2/16/2011,26.82,26.21,Sanjit Chand,50322,Furniture
3800,12/1/2011,13.96,-4.70,Lena Creighton,15235,Office Supplies
3801,12/1/2011,531.48,232.58,Lena Creighton,15235,Office Supplies
3802,12/1/2011,3524.55,-570.18,Lena Creighton,19143,Furniture
3803,12/1/2011,890.61,297.11,Lena Creighton,19143,Furniture
3804,12/1/2011,64.19,3.77,Lena Creighton,19143,Office Supplies
3805,2/8/2012,538.22,-154.66,Barry French,60477,Technology
3806,3/11/2009,1064.23,-127.56,Heather Kirkland,60016,Technology
3807,3/11/2009,3497.05,282.18,Heather Kirkland,60016,Office Supplies
3808,3/11/2009,774.05,-96.34,Heather Kirkland,60016,Technology
3809,12/31/2011,60.56,-165.54,Alyssa Tate,01880,Technology
3810,5/30/2012,2976.21,-277.63,Cari Sayre,84604,Furniture
3811,5/30/2012,1894.17,134.73,Cari Sayre,84604,Technology
3812,2/4/2010,495.80,107.82,Patrick Ryan,30605,Furniture
3813,2/4/2010,1645.51,300.34,Patrick Ryan,30605,Office Supplies
3814,9/11/2011,109.90,-28.95,Helen Andreada,94044,Office Supplies
3815,10/8/2011,477.50,-245.56,Alex Avila,66209,Technology
3816,7/25/2012,5056.89,789.05,Scot Coram,53209,Furniture
3817,7/25/2012,3500.10,-2661.32,Scot Coram,53209,Furniture
3818,5/21/2010,87.11,-43.65,Jason Fortune,25705,Technology
3819,8/18/2010,639.30,30.21,Ralph Arnett,21221,Office Supplies
3820,3/2/2010,393.31,84.30,Alan Hwang,77471,Office Supplies
3821,6/4/2011,74.05,44.54,Henry Goldwyn,60478,Furniture
3822,5/6/2012,14981.74,-1791.50,Christina Anderson,37130,Technology
3823,5/6/2012,5587.20,2254.16,Christina Anderson,37211,Office Supplies
3824,5/6/2012,401.39,161.95,Christina Anderson,37211,Furniture
3825,9/8/2011,1031.06,39.36,Art Ferguson,55901,Technology
3826,9/14/2011,301.57,-77.31,Speros Goranitis,03431,Furniture
3827,11/19/2011,7813.70,2154.33,Philisse Overcash,49201,Technology
3828,11/19/2011,164.92,-54.36,Philisse Overcash,49201,Office Supplies
3829,8/5/2012,802.16,-293.45,Liz Willingham,44236,Furniture
3830,9/30/2012,3333.10,-85.03,Stephanie Ulpright,44312,Technology
3831,9/30/2012,55.68,0.26,Stephanie Ulpright,44312,Office Supplies
3832,9/12/2012,237.54,29.76,Maya Herman,30161,Furniture
3833,9/12/2012,143.50,-27.51,Maya Herman,30161,Office Supplies
3834,9/16/2009,507.74,-118.54,Mark Cousins,48093,Furniture
3835,9/16/2009,12600.99,2963.48,Mark Cousins,48093,Technology
3836,11/6/2010,67.47,-100.60,Karl Brown,02110,Office Supplies
3837,10/18/2011,646.14,-265.62,Deborah Brumfield,91761,Office Supplies
3838,10/18/2011,323.26,98.34,Deborah Brumfield,72143,Furniture
3839,5/20/2011,74.07,4.37,Joseph Airdo,32725,Office Supplies
3840,5/20/2011,1529.06,201.73,Joseph Airdo,32725,Technology
3841,3/2/2012,5753.85,2509.52,Frank Price,60623,Technology
3842,12/8/2010,138.31,-31.16,Sean Wendt,55345,Furniture
3843,2/23/2010,438.66,58.86,William Brown,30144,Office Supplies
3844,2/23/2010,416.99,-93.62,William Brown,30144,Office Supplies
3845,1/31/2011,82.64,0.35,Anthony Garverick,07101,Office Supplies
3846,1/31/2011,315.27,278.60,Anthony Garverick,02766,Furniture
3847,4/10/2009,9492.92,772.04,Duane Benoit,68046,Office Supplies
3848,5/12/2009,855.03,-1.68,Evan Bailliet,33433,Furniture
3849,5/12/2009,196.58,-102.16,Evan Bailliet,33433,Technology
3850,2/26/2010,121.92,51.23,Candace McMahon,26501,Office Supplies
3851,2/26/2010,1096.17,110.78,Candace McMahon,26501,Office Supplies
3852,11/13/2009,835.11,213.79,Tonja Turnell,98632,Furniture
3853,11/13/2009,54.52,-20.57,Tonja Turnell,98632,Office Supplies
3854,3/14/2012,611.71,93.23,Daniel Raglin,73064,Office Supplies
3855,4/9/2009,985.01,186.05,Roy Collins,38017,Office Supplies
3856,4/9/2009,350.71,-15.30,Roy Collins,38017,Furniture
3857,4/9/2009,75.23,-51.50,Roy Collins,38017,Office Supplies
3858,2/1/2010,343.94,-157.40,Jay Fine,95823,Office Supplies
3859,11/30/2010,376.58,1.33,Rob Haberlin,15122,Furniture
3860,8/12/2011,18235.47,1166.93,Jim Radford,60007,Office Supplies
3861,8/12/2011,2631.11,297.11,Jim Radford,60007,Technology
3862,3/10/2011,12685.54,3985.11,Benjamin Venier,93727,Furniture
3863,9/1/2009,209.42,65.41,Ralph Knight,60438,Office Supplies
3864,2/8/2012,56.13,-58.47,Robert Marley,45042,Office Supplies
3865,7/7/2011,423.24,128.83,Cindy Chapman,85345,Office Supplies
3866,10/30/2011,465.90,79.34,Aaron Hawkins,02724,Office Supplies
3867,9/15/2011,845.70,221.60,Darren Budd,78745,Technology
3868,9/15/2011,467.00,69.97,Darren Budd,78745,Furniture
3869,9/15/2011,64.43,-18.64,Darren Budd,78745,Furniture
3870,7/30/2012,614.14,-735.27,Susan Pistek,70117,Technology
3871,2/6/2011,1280.73,-774.89,Michelle Tran,21501,Furniture
3872,9/24/2010,94.83,29.87,Lindsay Shagiari,45040,Office Supplies
3873,1/26/2010,324.40,-46.98,Delfina Latchford,60459,Office Supplies
3874,1/26/2010,137.02,-46.89,Delfina Latchford,60459,Office Supplies
3875,11/24/2010,37.80,-18.31,Dave Hallsten,78521,Office Supplies
3876,11/24/2010,183.28,33.88,Dave Hallsten,78521,Office Supplies
3877,9/5/2011,13.04,-6.62,John Lucas,45424,Office Supplies
3878,4/22/2010,251.30,-112.72,Maribeth Yedwab,40214,Office Supplies
3879,3/4/2010,246.63,31.54,Speros Goranitis,94704,Office Supplies
3880,9/19/2011,94.52,-36.23,Darrin Sayre,95351,Office Supplies
3881,10/26/2011,75.19,-93.67,Tracy Collins,33156,Office Supplies
3882,8/3/2010,106.69,-76.60,Pete Kriz,93309,Office Supplies
3883,9/20/2010,6126.93,-1704.89,Brad Thomas,93635,Furniture
3884,12/4/2010,87.09,-42.73,Jenna Caffey,97601,Furniture
3885,12/4/2010,196.10,71.65,Jenna Caffey,97601,Office Supplies
3886,12/4/2010,1540.77,-1572.64,Jenna Caffey,17602,Technology
3887,10/19/2012,769.17,-212.01,John Murray,83843,Furniture
3888,10/19/2012,7370.84,999.87,John Murray,83843,Technology
3889,5/4/2010,226.68,-159.35,Liz Price,41075,Office Supplies
3890,9/2/2011,6350.29,-735.97,Roy Skaria,32601,Technology
3891,9/2/2011,232.67,-105.14,Roy Skaria,62040,Office Supplies
3892,9/2/2011,4805.92,-393.96,Roy Skaria,62040,Furniture
3893,10/20/2012,56.41,11.92,Matthew Grinstein,87401,Office Supplies
3894,10/20/2012,147.71,-30.25,Matthew Grinstein,87401,Office Supplies
3895,10/20/2012,1678.34,670.11,Matthew Grinstein,88240,Technology
3896,9/15/2011,181.13,-11.39,Shahid Hopkins,49442,Office Supplies
3897,1/26/2010,196.12,4.41,Michelle Ellison,54302,Technology
3898,1/28/2010,216.51,109.29,Julia Dunbar,30188,Office Supplies
3899,3/4/2011,197.59,-73.62,Odella Nelson,43213,Office Supplies
3900,3/4/2011,73.90,-39.64,Odella Nelson,18705,Office Supplies
3901,1/12/2009,401.14,-131.03,Liz Price,41075,Technology
3902,7/3/2009,1209.37,-407.85,Maria Bertelson,64118,Furniture
3903,9/16/2012,67.85,1.05,Caroline Jumper,10605,Office Supplies
3904,9/5/2010,139.61,-92.04,Lisa Hazard,88220,Technology
3905,6/29/2011,11.08,-9.69,Rose O'Brian,97321,Office Supplies
3906,6/29/2011,135.86,-73.42,Rose O'Brian,74133,Office Supplies
3907,7/13/2011,220.45,101.40,Craig Molinari,37211,Office Supplies
3908,10/13/2011,388.71,36.43,Shaun Chance,83814,Office Supplies
3909,3/26/2010,64.97,-190.30,Muhammed Yedwab,23701,Office Supplies
3910,9/7/2010,777.63,-70.54,Sarah Foster,67601,Office Supplies
3911,2/26/2010,669.01,299.35,Anemone Ratner,23834,Office Supplies
3912,2/26/2010,301.60,-24.93,Anemone Ratner,23834,Furniture
3913,9/3/2011,460.59,-171.20,Anthony O'Donnell,80027,Technology
3914,2/7/2012,62.26,-23.24,Monica Federle,60103,Office Supplies
3915,2/7/2012,58.53,-24.86,Monica Federle,60103,Office Supplies
3916,7/7/2011,1028.16,405.16,Irene Maddox,32137,Technology
3917,7/7/2011,9172.32,-8570.45,Irene Maddox,92262,Technology
3918,5/5/2009,1233.51,308.67,Noel Staavos,04106,Office Supplies
3919,4/10/2012,60.17,-18.24,Bruce Money,84062,Office Supplies
3920,6/8/2010,5677.87,-824.09,Ed Braxton,85705,Furniture
3921,6/8/2010,732.72,8.60,Ed Braxton,85705,Technology
3922,6/8/2010,687.47,-1533.15,Ed Braxton,85705,Office Supplies
3923,10/7/2010,897.42,127.17,Art Foster,17331,Furniture
3924,10/7/2010,306.02,-6.70,Art Foster,17331,Furniture
3925,10/7/2010,813.41,284.65,Art Foster,80232,Technology
3926,6/14/2009,8958.46,2593.14,Dianna Arnett,05201,Furniture
3927,6/14/2009,4201.08,1162.76,Dianna Arnett,03054,Furniture
3928,10/10/2009,43.55,-3.64,Jason Klamczynski,20601,Office Supplies
3929,3/19/2011,157.79,-95.92,Charles McCrossin,60544,Office Supplies
3930,4/8/2010,128.97,-1045.25,Deborah Brumfield,91761,Office Supplies
3931,4/8/2010,238.77,-78.81,Deborah Brumfield,91761,Office Supplies
3932,4/8/2010,257.34,12.82,Deborah Brumfield,91761,Office Supplies
3933,9/14/2010,2826.90,337.29,Dan Lawera,75503,Furniture
3934,9/14/2010,7834.77,297.79,Dan Lawera,75503,Furniture
3935,9/14/2010,127.56,-57.11,Dan Lawera,75503,Technology
3936,5/8/2011,376.21,89.56,Don Miller,62901,Office Supplies
3937,12/12/2009,203.53,-101.28,Maxwell Schwartz,27604,Office Supplies
3938,9/2/2010,856.45,265.10,Arthur Prichep,44106,Office Supplies
3939,9/2/2010,6.75,-2.31,Arthur Prichep,44106,Office Supplies
3940,8/26/2010,631.99,-43.96,Julie Creighton,50021,Technology
3941,5/21/2009,10.17,-4.09,Cyma Kinney,99362,Office Supplies
3942,5/21/2009,23.58,-2.87,Cyma Kinney,99362,Office Supplies
3943,5/13/2009,2438.70,-1413.18,Claire Good,97224,Furniture
3944,1/26/2012,107.41,0.19,Nora Paige,93422,Office Supplies
3945,7/30/2009,404.24,-76.99,Guy Thornton,65807,Office Supplies
3946,7/30/2009,1381.88,598.20,Guy Thornton,65807,Furniture
3947,9/25/2009,1601.24,520.69,Jeremy Lonsdale,60098,Office Supplies
3948,9/25/2009,501.31,38.23,Jeremy Lonsdale,60098,Office Supplies
3949,6/15/2009,784.08,-222.77,Chuck Sachs,07016,Furniture
3950,6/15/2009,5028.31,664.88,Chuck Sachs,03079,Furniture
3951,6/15/2009,1085.61,-33.32,Chuck Sachs,07901,Technology
3952,7/9/2012,24.96,-12.80,Grant Carroll,61832,Office Supplies
3953,2/8/2012,7703.97,2446.50,Georgia Rosenberg,22304,Technology
3954,12/19/2012,163.41,-91.28,Kean Thornton,95969,Office Supplies
3955,1/22/2009,1160.59,-330.14,Guy Phonely,44035,Office Supplies
3956,1/22/2009,206.04,-49.81,Khloe Miller,48601,Furniture
3957,7/11/2012,346.23,8.46,Meg Tillman,34639,Office Supplies
3958,2/23/2009,467.40,-851.09,Brian Moss,41011,Office Supplies
3959,3/13/2009,201.18,-604.41,Denny Blanton,43015,Technology
3960,3/13/2009,2493.24,293.66,Denny Blanton,43017,Technology
3961,11/4/2009,249.24,-92.10,Thea Hudgings,32216,Technology
3962,12/31/2010,299.11,40.03,Brooke Gillingham,97206,Office Supplies
3963,1/14/2010,166.76,-46.03,Carl Ludwig,60090,Office Supplies
3964,1/10/2009,1307.35,-154.24,Maria Bertelson,63042,Technology
3965,1/10/2009,523.58,-179.36,Maria Bertelson,63042,Office Supplies
3966,3/4/2009,3950.60,-477.66,Carl Weiss,39701,Furniture
3967,5/22/2012,63.47,-19.92,Lindsay Castell,28352,Office Supplies
3968,8/1/2010,90.50,24.71,Steve Nguyen,44136,Office Supplies
3969,8/7/2011,385.99,-40.72,Edward Nazzal,77901,Office Supplies
3970,3/27/2009,507.66,106.71,Dave Kipp,92374,Technology
3971,5/21/2010,390.46,-171.17,Daniel Byrd,89502,Office Supplies
3972,5/21/2010,113.43,24.27,Daniel Byrd,89502,Office Supplies
3973,6/29/2012,3212.97,1125.42,Maureen Gastineau,91711,Office Supplies
3974,6/29/2012,292.95,60.36,Maureen Gastineau,91711,Office Supplies
3975,11/3/2009,668.39,344.61,Mark Cousins,48093,Furniture
3976,11/3/2009,4657.35,322.66,Mark Cousins,48093,Technology
3977,11/3/2009,2097.94,-404.05,Mark Cousins,48093,Furniture
3978,2/7/2012,809.77,83.48,Chad McGuire,21136,Furniture
3979,10/31/2009,133.85,-5.28,Rachel Payne,32503,Office Supplies
3980,9/24/2009,45.64,-0.11,Bill Donatelli,68847,Office Supplies
3981,1/5/2009,4201.08,1162.76,Pauline Chand,73071,Furniture
3982,1/5/2009,8958.46,2593.14,Pauline Chand,73071,Furniture
3983,1/5/2009,4913.70,1054.93,Pauline Chand,73071,Technology
3984,12/28/2012,560.03,-139.87,Lycoris Saunders,28540,Office Supplies
3985,8/6/2012,157.40,-84.00,Sean O'Donnell,44870,Office Supplies
3986,5/30/2010,254.12,-64.97,Jack O'Briant,39056,Technology
3987,5/30/2010,767.04,238.84,Jack O'Briant,39056,Technology
3988,3/15/2009,30.62,-1.56,Mike Kennedy,55803,Office Supplies
3989,3/8/2010,119.63,-27.39,Jennifer Halladay,74006,Furniture
3990,3/8/2010,177.92,-167.92,Jennifer Halladay,74006,Office Supplies
3991,1/12/2012,49.18,0.58,Giulietta Dortch,92592,Office Supplies
3992,8/26/2009,811.13,-517.47,Carlos Daly,61554,Office Supplies
3993,4/27/2010,323.91,-96.53,Lindsay Castell,28352,Technology
3994,4/27/2010,185.59,12.01,Lindsay Castell,28352,Office Supplies
3995,4/27/2010,7168.15,1593.61,Lindsay Castell,28352,Office Supplies
3996,6/30/2010,379.78,-71.59,Frank Atkinson,04005,Technology
3997,6/30/2010,750.86,302.12,Frank Atkinson,06320,Office Supplies
3998,6/22/2010,268.71,-337.66,Trudy Bell,97420,Technology
3999,8/28/2012,68.50,2.69,Annie Thurman,84047,Office Supplies
4000,8/23/2011,5296.19,1164.05,Kelly Andreada,29611,Office Supplies
4001,3/20/2011,21532.26,8323.39,Cindy Schnelling,41042,Technology
4002,3/20/2011,7.64,-6.60,Cindy Schnelling,41042,Office Supplies
4003,12/7/2011,36.40,-41.56,Carol Triggs,11795,Office Supplies
4004,12/7/2011,176.35,73.05,Carol Triggs,11795,Office Supplies
4005,1/22/2012,1500.17,423.87,Alex Avila,66215,Technology
4006,1/22/2012,377.31,87.96,Alex Avila,66215,Office Supplies
4007,11/12/2009,5811.72,2431.60,Jim Epp,22015,Office Supplies
4008,12/27/2012,15337.58,6670.41,Alan Haines,14150,Office Supplies
4009,12/27/2012,3883.47,707.17,Alan Haines,14150,Technology
4010,10/19/2009,7827.51,2992.80,Tanja Norvell,32771,Technology
4011,10/12/2011,278.65,-36.34,Liz Pelletier,28079,Technology
4012,1/18/2011,230.29,14.48,Pauline Chand,73071,Office Supplies
4013,1/18/2011,1592.04,-52.70,Pauline Chand,73071,Technology
4014,4/27/2010,659.50,248.98,Thomas Thornton,95501,Office Supplies
4015,3/14/2009,5679.59,-1763.75,Carol Triggs,11795,Furniture
4016,8/15/2011,161.96,-51.12,Susan Gilcrest,30501,Office Supplies
4017,10/8/2009,822.84,4.39,Ralph Knight,60438,Technology
4018,4/21/2009,1029.29,109.16,Lindsay Castell,10550,Office Supplies
4019,10/3/2011,413.37,-224.41,Brad Thomas,93635,Office Supplies
4020,10/3/2011,1721.64,242.44,Brad Thomas,93635,Technology
4021,8/10/2012,23.54,-14.47,Nora Price,22153,Office Supplies
4022,8/10/2012,1539.83,34.85,Nora Price,22153,Office Supplies
4023,2/28/2011,70.13,21.51,Craig Molinari,32168,Office Supplies
4024,2/28/2011,59.76,-10.34,Craig Molinari,32168,Office Supplies
4025,4/29/2012,587.92,-7.92,Rick Hansen,30338,Office Supplies
4026,4/29/2012,2171.46,-209.56,Rick Hansen,30338,Furniture
4027,8/28/2010,195.75,-31.24,Mike Gockenbach,33024,Technology
4028,2/6/2009,950.46,-763.80,Nick Zandusky,30458,Furniture
4029,2/6/2009,705.69,-803.08,Nick Zandusky,30458,Technology
4030,2/10/2011,2174.42,-211.70,Mitch Gastineau,88001,Technology
4031,1/1/2009,180.36,-111.80,Jessica Myrick,15131,Office Supplies
4032,11/4/2010,413.80,51.36,Sanjit Chand,50322,Furniture
4033,11/4/2010,336.25,25.95,Sanjit Chand,50701,Office Supplies
4034,11/4/2010,4001.47,884.91,Sanjit Chand,50701,Technology
4035,4/2/2011,97.93,-616.81,Bill Stewart,78589,Office Supplies
4036,4/2/2011,25.52,-1.99,Bill Stewart,78589,Office Supplies
4037,4/2/2011,487.50,-25.88,Bill Stewart,78589,Office Supplies
4038,3/31/2011,59.35,-42.61,Patrick Bzostek,94526,Office Supplies
4039,9/24/2010,1500.84,91.56,Dave Kipp,91730,Office Supplies
4040,9/24/2010,98.64,-9.36,Dave Kipp,92374,Office Supplies
4041,3/31/2012,184.18,-112.44,Phillip Flathmann,11803,Office Supplies
4042,10/24/2010,8221.29,2342.21,Erica Bern,46806,Technology
4043,10/24/2010,1158.26,170.08,Erica Bern,46404,Office Supplies
4044,4/28/2009,102.95,-175.86,Anthony Johnson,50208,Office Supplies
4045,7/22/2011,866.73,-199.98,Maxwell Schwartz,27604,Technology
4046,7/22/2011,642.42,80.01,Maxwell Schwartz,27604,Office Supplies
4047,7/22/2011,2169.75,374.75,Maxwell Schwartz,27604,Technology
4048,4/5/2012,204.49,-142.30,Anna Andreadi,66212,Office Supplies
4049,11/10/2011,1154.89,66.36,Cindy Schnelling,41042,Technology
4050,11/10/2011,3310.95,822.40,Cindy Schnelling,60423,Technology
4051,4/15/2012,55.02,-56.12,Claudia Miner,62301,Technology
4052,8/24/2009,146.15,-180.26,Ed Ludwig,78852,Office Supplies
4053,8/24/2009,877.47,151.24,Ed Ludwig,78852,Office Supplies
4054,5/28/2011,246.00,-207.36,Mark Cousins,49509,Office Supplies
4055,6/14/2012,4488.26,750.55,Janet Lee,28307,Technology
4056,6/11/2012,871.32,315.16,Trudy Schmidt,48239,Office Supplies
4057,4/30/2010,185.16,-49.34,Nora Pelletier,32789,Office Supplies
4058,4/30/2010,5144.94,729.06,Nora Pelletier,32789,Technology
4059,4/30/2010,1397.38,-135.86,Nora Pelletier,32789,Technology
4060,10/9/2012,230.97,-173.73,Saphhira Shifley,29801,Office Supplies
4061,10/9/2012,723.17,-154.11,Saphhira Shifley,29624,Office Supplies
4062,7/21/2010,269.57,33.47,Gary Mitchum,76086,Furniture
4063,7/21/2010,98.94,-12.59,Gary Mitchum,78596,Office Supplies
4064,7/9/2009,11.16,-7.25,Shirley Jackson,92024,Office Supplies
4065,7/9/2009,156.20,43.00,Shirley Jackson,92024,Office Supplies
4066,11/28/2012,1272.35,297.57,Stephanie Phelps,98034,Technology
4067,11/28/2012,4000.35,303.39,Stephanie Phelps,98503,Furniture
4068,11/28/2012,3356.92,1555.90,Stephanie Phelps,98503,Technology
4069,12/4/2011,6072.19,1372.09,Joel Eaton,39212,Technology
4070,9/19/2011,6863.95,1662.92,Craig Yedwab,08046,Office Supplies
4071,5/12/2010,298.52,73.19,Hilary Holden,46544,Office Supplies
4072,5/12/2010,667.35,80.92,Hilary Holden,46544,Office Supplies
4073,1/10/2009,1177.50,420.05,Giulietta Dortch,05451,Technology
4074,2/5/2011,17131.36,4722.77,Marc Crier,72116,Technology
4075,1/2/2012,192.58,24.60,Roy Skaria,62040,Office Supplies
4076,1/3/2010,287.61,-101.50,Valerie Takahito,33614,Office Supplies
4077,1/3/2010,128.52,42.80,Valerie Takahito,33614,Office Supplies
4078,1/3/2010,1011.67,-74.64,Valerie Takahito,33614,Office Supplies
4079,1/3/2010,28389.14,7132.18,Valerie Takahito,97060,Furniture
4080,1/16/2012,99.10,28.42,Muhammed Lee,92804,Office Supplies
4081,1/16/2012,380.34,-108.20,Muhammed Lee,92804,Office Supplies
4082,3/8/2011,291.67,54.46,Delfina Latchford,60459,Office Supplies
4083,5/12/2010,1677.27,528.79,James Galang,22204,Office Supplies
4084,5/12/2010,1556.08,-41.77,James Galang,22204,Furniture
4085,4/11/2010,3206.97,575.33,Jack Lebron,46368,Technology
4086,3/31/2009,31.13,-0.81,Thea Hudgings,33458,Office Supplies
4087,7/23/2011,58.63,-40.86,Ashley Jarboe,30297,Technology
4088,7/23/2011,94.99,-106.29,Ashley Jarboe,30297,Office Supplies
4089,2/24/2010,208.77,-76.58,Denise Monton,72022,Technology
4090,10/20/2011,2266.70,180.80,Matt Abelman,55429,Furniture
4091,1/20/2010,468.49,-6.37,Rob Dowd,48071,Office Supplies
4092,1/20/2010,446.53,-261.45,Rob Dowd,48071,Furniture
4093,1/20/2010,217.85,-25.31,Rob Dowd,48640,Office Supplies
4094,7/31/2009,142.30,-24.18,Rick Wilson,97071,Office Supplies
4095,7/31/2009,21.93,-37.79,Rick Wilson,97071,Office Supplies
4096,7/31/2009,26095.13,12606.81,Rick Wilson,97071,Technology
4097,7/31/2009,75.58,-43.26,Rick Wilson,97071,Office Supplies
4098,7/31/2009,477.53,51.17,Rick Wilson,97071,Office Supplies
4099,6/28/2012,7201.89,-650.11,Penelope Sewall,33023,Furniture
4100,12/29/2012,1936.45,307.17,Jennifer Jackson,38637,Technology
4101,12/29/2012,3711.04,-773.78,Jennifer Jackson,38637,Furniture
4102,5/29/2012,1823.02,80.80,Andrew Roberts,98052,Furniture
4103,5/29/2012,74.02,8.13,Andrew Roberts,98052,Office Supplies
4104,5/29/2012,2252.98,-54.36,Andrew Roberts,98059,Technology
4105,4/10/2009,203.40,24.59,Nat Carroll,76541,Office Supplies
4106,12/29/2012,12690.33,5045.30,Logan Haushalter,10801,Office Supplies
4107,5/29/2012,325.33,-41.75,Jay Fine,95823,Office Supplies
4108,1/20/2012,24701.12,8022.94,Greg Tran,21146,Furniture
4109,6/13/2011,3156.60,454.26,Joy Daniels,32780,Furniture
4110,6/13/2011,302.69,125.65,Joy Daniels,32780,Office Supplies
4111,8/6/2009,65.81,-15.44,Anthony Johnson,50208,Office Supplies
4112,12/3/2011,617.22,-136.09,Sally Hughsby,44133,Technology
4113,3/28/2012,238.35,-64.51,Bill Shonely,03038,Office Supplies
4114,3/28/2012,856.34,248.91,Bill Shonely,04901,Technology
4115,11/28/2012,34.27,-26.44,Scot Wooten,72956,Office Supplies
4116,4/10/2009,6449.06,1116.02,David Kendrick,95070,Furniture
4117,7/28/2009,13070.20,-6923.60,Alan Dominguez,98052,Technology
4118,7/2/2009,281.39,-106.40,Edward Hooks,60188,Office Supplies
4119,7/2/2009,12593.91,2699.67,Edward Hooks,60188,Technology
4120,10/2/2011,7789.63,1774.53,Becky Pak,97045,Furniture
4121,10/2/2011,15703.82,3055.72,Becky Pak,97045,Technology
4122,10/2/2011,140.69,-14.54,Becky Pak,97045,Office Supplies
4123,6/30/2011,2954.14,-522.94,Bobby Odegard,68104,Office Supplies
4124,6/30/2011,3375.31,562.13,Bobby Odegard,68104,Technology
4125,1/24/2009,6654.39,1151.69,Filia McAdams,47591,Furniture
4126,1/24/2009,4429.69,983.55,Filia McAdams,47591,Technology
4127,8/16/2009,29.06,-16.15,Janet Martin,04901,Office Supplies
4128,8/12/2012,2040.39,221.09,Tanja Norvell,32771,Office Supplies
4129,6/10/2010,2526.54,772.11,Bobby Trafton,04330,Technology
4130,6/10/2010,162.39,-101.68,Bobby Trafton,07480,Office Supplies
4131,8/25/2009,2519.55,592.53,Eric Barreto,07407,Office Supplies
4132,8/25/2009,150.33,-47.88,Eric Barreto,03060,Office Supplies
4133,8/25/2009,1634.17,232.80,Eric Barreto,07079,Office Supplies
4134,10/3/2011,5122.61,1784.04,Sanjit Jacobs,20707,Office Supplies
4135,8/11/2012,2850.31,569.08,Karen Seio,35630,Office Supplies
4136,4/27/2009,150.13,1.73,Anna Gayman,74006,Office Supplies
4137,11/17/2010,239.35,78.96,Greg Guthrie,46901,Office Supplies
4138,11/17/2010,684.66,35.09,Greg Guthrie,46901,Furniture
4139,11/18/2011,157.13,-46.89,Jas O'Carroll,44094,Technology
4140,11/18/2011,195.11,-129.42,Jas O'Carroll,44094,Office Supplies
4141,11/18/2011,2738.79,556.83,Jas O'Carroll,44094,Technology
4142,11/18/2011,217.42,16.97,Jas O'Carroll,44511,Furniture
4143,5/2/2010,4260.73,251.58,Neil Knudson,49783,Technology
4144,1/13/2011,38.99,-33.52,Sally Matthias,55369,Technology
4145,9/17/2009,4186.53,1929.58,Linda Cazamias,75401,Technology
4146,9/17/2009,6057.27,1585.50,Linda Cazamias,75401,Technology
4147,4/6/2012,67.87,-112.54,Naresj Patel,76248,Office Supplies
4148,4/6/2012,542.24,268.53,Naresj Patel,76248,Office Supplies
4149,4/6/2012,15174.95,7251.92,Naresj Patel,76248,Technology
4150,4/6/2012,1084.12,294.43,Naresj Patel,76248,Technology
4151,9/29/2010,2531.35,415.55,Harold Engle,46952,Technology
4152,2/15/2012,13367.82,-774.89,Katrina Willman,07050,Furniture
4153,2/15/2012,206.29,-111.98,Katrina Willman,04092,Technology
4154,2/22/2010,235.12,-29.62,Gary Zandusky,78596,Furniture
4155,2/22/2010,1814.82,-1128.66,Gary Zandusky,76308,Furniture
4156,4/9/2010,272.89,19.61,Russell D'Ascenzo,34759,Technology
4157,9/23/2010,1485.06,25.32,Richard Bierner,22980,Furniture
4158,9/23/2010,1211.18,208.40,Richard Bierner,22980,Office Supplies
4159,12/27/2012,45.21,4.61,Brad Thomas,95032,Office Supplies
4160,6/14/2011,221.13,59.70,Scott Cohen,21220,Office Supplies
4161,6/14/2011,16.35,-5.62,Scott Cohen,21220,Office Supplies
4162,2/9/2012,3049.63,-679.04,Sally Hughsby,44133,Furniture
4163,2/9/2012,1274.95,416.99,Sally Hughsby,44133,Technology
4164,4/15/2011,6123.94,1292.44,Don Miller,62901,Furniture
